transaction_id|transaction_date|transaction_time|transaction_qty|store_id|store_location|product_id|unit_price|product_category|product_type|product_detail
8885|2023-01-16|10:49:06|1|3|Astoria|72|3.25|Bakery|Scone|Ginger Scone
8886|2023-01-16|10:49:13|2|5|Lower Manhattan|87|3.0|Coffee|Barista Espresso|Ouro Brasileiro shot
8887|2023-01-16|10:49:26|1|3|Astoria|35|3.1|Coffee|Premium brewed coffee|Jamaican Coffee River Rg
8888|2023-01-16|10:50:10|1|5|Lower Manhattan|30|3.0|Coffee|Gourmet brewed coffee|Columbian Medium Roast Lg
8889|2023-01-16|10:51:21|1|3|Astoria|54|2.5|Tea|Brewed Chai tea|Morning Sunrise Chai Rg
8890|2023-01-16|10:51:33|1|5|Lower Manhattan|33|3.5|Coffee|Gourmet brewed coffee|Ethiopia Lg
8891|2023-01-16|10:55:19|1|8|Hell's Kitchen|55|4.0|Tea|Brewed Chai tea|Morning Sunrise Chai Lg
8892|2023-01-16|10:55:19|1|8|Hell's Kitchen|20|7.6|Packaged Chocolate|Organic Chocolate|Sustainably Grown Organic
8893|2023-01-16|10:55:27|1|5|Lower Manhattan|51|3.0|Tea|Brewed Black tea|Earl Grey Lg
8894|2023-01-16|10:56:00|1|5|Lower Manhattan|50|2.5|Tea|Brewed Black tea|Earl Grey Rg
8895|2023-01-16|10:56:00|1|5|Lower Manhattan|71|3.75|Bakery|Pastry|Chocolate Croissant
8896|2023-01-16|10:56:34|2|3|Astoria|49|3.0|Tea|Brewed Black tea|English Breakfast Lg
8897|2023-01-16|10:56:56|1|8|Hell's Kitchen|46|2.5|Tea|Brewed Green tea|Serenity Green Tea Rg
8898|2023-01-16|10:56:56|1|8|Hell's Kitchen|79|3.75|Bakery|Scone|Jumbo Savory Scone
8899|2023-01-16|10:57:01|1|3|Astoria|27|3.5|Coffee|Organic brewed coffee|Brazilian Lg
8900|2023-01-16|10:57:40|1|3|Astoria|41|4.25|Coffee|Barista Espresso|Cappuccino Lg
8901|2023-01-16|10:57:40|1|3|Astoria|84|0.8|Flavours|Regular syrup|Chocolate syrup
8902|2023-01-16|10:58:01|1|3|Astoria|61|4.75|Drinking Chocolate|Hot chocolate|Sustainably Grown Organic Lg
8903|2023-01-16|10:59:43|1|3|Astoria|44|2.5|Tea|Brewed herbal tea|Peppermint Rg
8904|2023-01-16|11:01:02|1|8|Hell's Kitchen|25|2.2|Coffee|Organic brewed coffee|Brazilian Sm
8905|2023-01-16|11:02:09|2|5|Lower Manhattan|51|3.0|Tea|Brewed Black tea|Earl Grey Lg
8906|2023-01-16|11:02:09|1|5|Lower Manhattan|78|4.5|Bakery|Scone|Scottish Cream Scone 
8907|2023-01-16|11:06:00|1|8|Hell's Kitchen|87|2.1|Coffee|Barista Espresso|Ouro Brasileiro shot
8908|2023-01-16|11:06:00|1|8|Hell's Kitchen|72|3.25|Bakery|Scone|Ginger Scone
8909|2023-01-16|11:06:02|1|3|Astoria|29|2.5|Coffee|Gourmet brewed coffee|Columbian Medium Roast Rg
8910|2023-01-16|11:07:04|2|8|Hell's Kitchen|57|3.1|Tea|Brewed Chai tea|Spicy Eye Opener Chai Lg
8911|2023-01-16|11:07:15|1|3|Astoria|42|2.5|Tea|Brewed herbal tea|Lemon Grass Rg
8912|2023-01-16|11:07:15|1|3|Astoria|79|3.75|Bakery|Scone|Jumbo Savory Scone
8913|2023-01-16|11:09:57|2|8|Hell's Kitchen|58|3.5|Drinking Chocolate|Hot chocolate|Dark chocolate Rg
8914|2023-01-16|11:13:19|2|5|Lower Manhattan|59|4.5|Drinking Chocolate|Hot chocolate|Dark chocolate Lg
8915|2023-01-16|11:13:19|1|5|Lower Manhattan|69|3.25|Bakery|Biscotti|Hazelnut Biscotti
8916|2023-01-16|11:13:28|1|8|Hell's Kitchen|46|2.5|Tea|Brewed Green tea|Serenity Green Tea Rg
8917|2023-01-16|11:15:49|1|8|Hell's Kitchen|29|2.5|Coffee|Gourmet brewed coffee|Columbian Medium Roast Rg
8918|2023-01-16|11:15:55|1|3|Astoria|46|2.5|Tea|Brewed Green tea|Serenity Green Tea Rg
8919|2023-01-16|11:15:55|1|3|Astoria|83|14.0|Branded|Housewares|I Need My Bean! Latte cup
8920|2023-01-16|11:18:10|2|8|Hell's Kitchen|50|2.5|Tea|Brewed Black tea|Earl Grey Rg
8921|2023-01-16|11:18:10|1|8|Hell's Kitchen|78|4.5|Bakery|Scone|Scottish Cream Scone 
8922|2023-01-16|11:18:11|1|5|Lower Manhattan|52|2.5|Tea|Brewed Chai tea|Traditional Blend Chai Rg
8923|2023-01-16|11:19:08|2|5|Lower Manhattan|28|2.0|Coffee|Gourmet brewed coffee|Columbian Medium Roast Sm
8924|2023-01-16|11:21:26|2|5|Lower Manhattan|42|2.5|Tea|Brewed herbal tea|Lemon Grass Rg
8925|2023-01-16|11:22:13|2|8|Hell's Kitchen|43|3.0|Tea|Brewed herbal tea|Lemon Grass Lg
8926|2023-01-16|11:22:13|1|8|Hell's Kitchen|77|3.0|Bakery|Scone|Oatmeal Scone
8927|2023-01-16|11:25:32|1|5|Lower Manhattan|53|3.0|Tea|Brewed Chai tea|Traditional Blend Chai Lg
8928|2023-01-16|11:26:44|2|5|Lower Manhattan|32|3.0|Coffee|Gourmet brewed coffee|Ethiopia Rg
8929|2023-01-16|11:33:41|1|5|Lower Manhattan|29|2.5|Coffee|Gourmet brewed coffee|Columbian Medium Roast Rg
8930|2023-01-16|11:33:41|1|5|Lower Manhattan|70|3.25|Bakery|Scone|Cranberry Scone
8931|2023-01-16|11:48:30|2|3|Astoria|58|3.5|Drinking Chocolate|Hot chocolate|Dark chocolate Rg
8932|2023-01-16|11:48:30|1|3|Astoria|21|13.33|Packaged Chocolate|Drinking Chocolate|Chili Mayan
8933|2023-01-16|11:49:49|2|3|Astoria|57|3.1|Tea|Brewed Chai tea|Spicy Eye Opener Chai Lg
8934|2023-01-16|11:49:49|1|3|Astoria|70|3.25|Bakery|Scone|Cranberry Scone
8935|2023-01-16|11:51:23|1|8|Hell's Kitchen|35|3.1|Coffee|Premium brewed coffee|Jamaican Coffee River Rg
8936|2023-01-16|11:52:22|1|8|Hell's Kitchen|42|2.5|Tea|Brewed herbal tea|Lemon Grass Rg
8937|2023-01-16|11:53:56|2|3|Astoria|28|2.0|Coffee|Gourmet brewed coffee|Columbian Medium Roast Sm
8938|2023-01-16|11:56:29|1|5|Lower Manhattan|32|3.0|Coffee|Gourmet brewed coffee|Ethiopia Rg
8939|2023-01-16|11:57:00|1|3|Astoria|46|2.5|Tea|Brewed Green tea|Serenity Green Tea Rg
8940|2023-01-16|11:57:00|1|3|Astoria|71|3.75|Bakery|Pastry|Chocolate Croissant
8941|2023-01-16|12:03:04|2|3|Astoria|42|2.5|Tea|Brewed herbal tea|Lemon Grass Rg
8942|2023-01-16|12:07:07|1|5|Lower Manhattan|46|2.5|Tea|Brewed Green tea|Serenity Green Tea Rg
8943|2023-01-16|12:21:22|1|5|Lower Manhattan|28|2.0|Coffee|Gourmet brewed coffee|Columbian Medium Roast Sm
8944|2023-01-16|12:23:31|2|3|Astoria|53|3.0|Tea|Brewed Chai tea|Traditional Blend Chai Lg
8945|2023-01-16|12:23:31|1|3|Astoria|17|9.5|Loose Tea|Chai tea|Morning Sunrise Chai
8946|2023-01-16|12:24:11|2|8|Hell's Kitchen|26|3.0|Coffee|Organic brewed coffee|Brazilian Rg
8947|2023-01-16|12:27:03|2|5|Lower Manhattan|38|3.75|Coffee|Barista Espresso|Latte
8948|2023-01-16|12:27:03|1|5|Lower Manhattan|63|0.8|Flavours|Regular syrup|Carmel syrup
8949|2023-01-16|12:28:37|1|5|Lower Manhattan|37|3.0|Coffee|Barista Espresso|Espresso shot
8950|2023-01-16|12:28:37|2|5|Lower Manhattan|64|0.8|Flavours|Regular syrup|Hazelnut syrup
8951|2023-01-16|12:28:53|2|8|Hell's Kitchen|26|3.0|Coffee|Organic brewed coffee|Brazilian Rg
8952|2023-01-16|12:28:53|1|8|Hell's Kitchen|74|3.5|Bakery|Biscotti|Ginger Biscotti
8953|2023-01-16|12:31:37|1|5|Lower Manhattan|35|3.1|Coffee|Premium brewed coffee|Jamaican Coffee River Rg
8954|2023-01-16|12:36:09|1|8|Hell's Kitchen|38|3.75|Coffee|Barista Espresso|Latte
8955|2023-01-16|12:39:16|2|3|Astoria|34|2.45|Coffee|Premium brewed coffee|Jamaican Coffee River Sm
8956|2023-01-16|12:39:43|1|5|Lower Manhattan|34|2.45|Coffee|Premium brewed coffee|Jamaican Coffee River Sm
8957|2023-01-16|12:39:43|1|5|Lower Manhattan|75|3.5|Bakery|Pastry|Croissant
8958|2023-01-16|12:41:09|1|8|Hell's Kitchen|44|2.5|Tea|Brewed herbal tea|Peppermint Rg
8959|2023-01-16|12:42:50|1|5|Lower Manhattan|60|3.75|Drinking Chocolate|Hot chocolate|Sustainably Grown Organic Rg
8960|2023-01-16|12:44:32|1|3|Astoria|44|2.5|Tea|Brewed herbal tea|Peppermint Rg
8961|2023-01-16|12:52:10|1|5|Lower Manhattan|47|3.0|Tea|Brewed Green tea|Serenity Green Tea Lg
8962|2023-01-16|12:52:13|1|5|Lower Manhattan|40|3.75|Coffee|Barista Espresso|Cappuccino
8963|2023-01-16|12:52:13|2|5|Lower Manhattan|63|0.8|Flavours|Regular syrup|Carmel syrup
8964|2023-01-16|12:54:23|1|8|Hell's Kitchen|51|3.0|Tea|Brewed Black tea|Earl Grey Lg
8965|2023-01-16|12:55:12|1|8|Hell's Kitchen|26|3.0|Coffee|Organic brewed coffee|Brazilian Rg
8966|2023-01-16|13:13:28|2|8|Hell's Kitchen|31|2.2|Coffee|Gourmet brewed coffee|Ethiopia Sm
8967|2023-01-16|13:14:02|2|3|Astoria|45|3.0|Tea|Brewed herbal tea|Peppermint Lg
8968|2023-01-16|13:14:14|2|8|Hell's Kitchen|45|3.0|Tea|Brewed herbal tea|Peppermint Lg
8969|2023-01-16|13:15:23|2|3|Astoria|27|3.5|Coffee|Organic brewed coffee|Brazilian Lg
8970|2023-01-16|13:16:05|1|8|Hell's Kitchen|23|2.5|Coffee|Drip coffee|Our Old Time Diner Blend Rg
8971|2023-01-16|13:16:05|1|8|Hell's Kitchen|75|3.5|Bakery|Pastry|Croissant
8972|2023-01-16|13:16:23|1|5|Lower Manhattan|52|2.5|Tea|Brewed Chai tea|Traditional Blend Chai Rg
8973|2023-01-16|13:24:12|2|5|Lower Manhattan|26|3.0|Coffee|Organic brewed coffee|Brazilian Rg
8974|2023-01-16|13:25:39|2|8|Hell's Kitchen|37|3.0|Coffee|Barista Espresso|Espresso shot
8975|2023-01-16|13:25:39|1|8|Hell's Kitchen|64|0.8|Flavours|Regular syrup|Hazelnut syrup
8976|2023-01-16|13:26:58|1|8|Hell's Kitchen|59|4.5|Drinking Chocolate|Hot chocolate|Dark chocolate Lg
8977|2023-01-16|13:34:08|1|3|Astoria|33|3.5|Coffee|Gourmet brewed coffee|Ethiopia Lg
8978|2023-01-16|13:35:14|1|3|Astoria|51|3.0|Tea|Brewed Black tea|Earl Grey Lg
8979|2023-01-16|13:35:14|1|3|Astoria|20|7.6|Packaged Chocolate|Organic Chocolate|Sustainably Grown Organic
8980|2023-01-16|13:38:33|1|5|Lower Manhattan|49|3.0|Tea|Brewed Black tea|English Breakfast Lg
8981|2023-01-16|13:41:48|2|3|Astoria|30|3.0|Coffee|Gourmet brewed coffee|Columbian Medium Roast Lg
8982|2023-01-16|13:42:14|1|5|Lower Manhattan|41|4.25|Coffee|Barista Espresso|Cappuccino Lg
8983|2023-01-16|13:42:14|2|5|Lower Manhattan|65|0.8|Flavours|Sugar free syrup|Sugar Free Vanilla syrup
8984|2023-01-16|13:43:41|2|3|Astoria|55|4.0|Tea|Brewed Chai tea|Morning Sunrise Chai Lg
8985|2023-01-16|13:47:38|1|3|Astoria|40|3.75|Coffee|Barista Espresso|Cappuccino
8986|2023-01-16|13:47:38|2|3|Astoria|63|0.8|Flavours|Regular syrup|Carmel syrup
8987|2023-01-16|13:51:52|2|8|Hell's Kitchen|60|3.75|Drinking Chocolate|Hot chocolate|Sustainably Grown Organic Rg
8988|2023-01-16|13:54:07|1|3|Astoria|58|3.5|Drinking Chocolate|Hot chocolate|Dark chocolate Rg
8989|2023-01-16|13:54:07|1|3|Astoria|74|3.5|Bakery|Biscotti|Ginger Biscotti
8990|2023-01-16|13:54:07|1|3|Astoria|81|28.0|Branded|Clothing|I Need My Bean! T-shirt
8991|2023-01-16|13:54:34|1|3|Astoria|42|2.5|Tea|Brewed herbal tea|Lemon Grass Rg
8992|2023-01-16|14:00:34|1|5|Lower Manhattan|43|3.0|Tea|Brewed herbal tea|Lemon Grass Lg
8993|2023-01-16|14:07:53|2|5|Lower Manhattan|22|2.0|Coffee|Drip coffee|Our Old Time Diner Blend Sm
8994|2023-01-16|14:07:53|1|5|Lower Manhattan|73|3.75|Bakery|Pastry|Almond Croissant
8995|2023-01-16|14:15:04|2|5|Lower Manhattan|32|3.0|Coffee|Gourmet brewed coffee|Ethiopia Rg
8996|2023-01-16|14:15:31|1|5|Lower Manhattan|60|3.75|Drinking Chocolate|Hot chocolate|Sustainably Grown Organic Rg
8997|2023-01-16|14:18:38|1|8|Hell's Kitchen|59|4.5|Drinking Chocolate|Hot chocolate|Dark chocolate Lg
8998|2023-01-16|14:19:21|1|8|Hell's Kitchen|60|3.75|Drinking Chocolate|Hot chocolate|Sustainably Grown Organic Rg
8999|2023-01-16|14:19:33|2|3|Astoria|48|2.5|Tea|Brewed Black tea|English Breakfast Rg
9000|2023-01-16|14:19:55|1|8|Hell's Kitchen|87|2.1|Coffee|Barista Espresso|Ouro Brasileiro shot
9001|2023-01-16|14:19:55|1|8|Hell's Kitchen|72|3.25|Bakery|Scone|Ginger Scone
9002|2023-01-16|14:23:11|2|3|Astoria|53|3.0|Tea|Brewed Chai tea|Traditional Blend Chai Lg
9003|2023-01-16|14:23:11|1|3|Astoria|72|3.25|Bakery|Scone|Ginger Scone
9004|2023-01-16|14:23:53|1|5|Lower Manhattan|35|3.1|Coffee|Premium brewed coffee|Jamaican Coffee River Rg
9005|2023-01-16|14:24:45|1|8|Hell's Kitchen|26|3.0|Coffee|Organic brewed coffee|Brazilian Rg
9006|2023-01-16|14:26:04|1|8|Hell's Kitchen|35|3.1|Coffee|Premium brewed coffee|Jamaican Coffee River Rg
9007|2023-01-16|14:26:45|2|8|Hell's Kitchen|24|3.0|Coffee|Drip coffee|Our Old Time Diner Blend Lg
9008|2023-01-16|14:27:05|1|5|Lower Manhattan|54|2.5|Tea|Brewed Chai tea|Morning Sunrise Chai Rg
9009|2023-01-16|14:27:05|1|5|Lower Manhattan|74|3.5|Bakery|Biscotti|Ginger Biscotti
9010|2023-01-16|14:27:28|1|8|Hell's Kitchen|26|3.0|Coffee|Organic brewed coffee|Brazilian Rg
9011|2023-01-16|14:30:29|2|3|Astoria|54|2.5|Tea|Brewed Chai tea|Morning Sunrise Chai Rg
9012|2023-01-16|14:30:29|1|3|Astoria|73|3.75|Bakery|Pastry|Almond Croissant
9013|2023-01-16|14:35:49|1|3|Astoria|49|3.0|Tea|Brewed Black tea|English Breakfast Lg
9014|2023-01-16|14:38:11|1|3|Astoria|49|3.0|Tea|Brewed Black tea|English Breakfast Lg
9015|2023-01-16|14:47:49|2|5|Lower Manhattan|44|2.5|Tea|Brewed herbal tea|Peppermint Rg
9016|2023-01-16|14:48:37|1|8|Hell's Kitchen|44|2.5|Tea|Brewed herbal tea|Peppermint Rg
9017|2023-01-16|14:54:08|2|3|Astoria|38|3.75|Coffee|Barista Espresso|Latte
9018|2023-01-16|14:54:08|1|3|Astoria|65|0.8|Flavours|Sugar free syrup|Sugar Free Vanilla syrup
9019|2023-01-16|14:55:51|2|3|Astoria|40|3.75|Coffee|Barista Espresso|Cappuccino
9020|2023-01-16|14:55:51|2|3|Astoria|64|0.8|Flavours|Regular syrup|Hazelnut syrup
9021|2023-01-16|14:55:51|1|3|Astoria|70|3.25|Bakery|Scone|Cranberry Scone
9022|2023-01-16|14:57:43|1|8|Hell's Kitchen|50|2.5|Tea|Brewed Black tea|Earl Grey Rg
9023|2023-01-16|15:07:15|1|5|Lower Manhattan|32|3.0|Coffee|Gourmet brewed coffee|Ethiopia Rg
9024|2023-01-16|15:08:23|2|3|Astoria|41|4.25|Coffee|Barista Espresso|Cappuccino Lg
9025|2023-01-16|15:08:23|1|3|Astoria|79|3.75|Bakery|Scone|Jumbo Savory Scone
9026|2023-01-16|15:12:10|2|3|Astoria|49|3.0|Tea|Brewed Black tea|English Breakfast Lg
9027|2023-01-16|15:12:10|1|3|Astoria|78|4.5|Bakery|Scone|Scottish Cream Scone 
9028|2023-01-16|15:17:04|1|3|Astoria|57|3.1|Tea|Brewed Chai tea|Spicy Eye Opener Chai Lg
9029|2023-01-16|15:18:19|2|8|Hell's Kitchen|45|3.0|Tea|Brewed herbal tea|Peppermint Lg
9030|2023-01-16|15:22:59|1|5|Lower Manhattan|44|2.5|Tea|Brewed herbal tea|Peppermint Rg
9031|2023-01-16|15:25:05|1|5|Lower Manhattan|29|2.5|Coffee|Gourmet brewed coffee|Columbian Medium Roast Rg
9032|2023-01-16|15:25:54|2|8|Hell's Kitchen|23|2.5|Coffee|Drip coffee|Our Old Time Diner Blend Rg
9033|2023-01-16|15:27:15|2|3|Astoria|58|3.5|Drinking Chocolate|Hot chocolate|Dark chocolate Rg
9034|2023-01-16|15:27:21|1|3|Astoria|29|2.5|Coffee|Gourmet brewed coffee|Columbian Medium Roast Rg
9035|2023-01-16|15:29:44|2|5|Lower Manhattan|45|3.0|Tea|Brewed herbal tea|Peppermint Lg
9036|2023-01-16|15:30:36|1|3|Astoria|42|2.5|Tea|Brewed herbal tea|Lemon Grass Rg
9037|2023-01-16|15:31:46|1|3|Astoria|23|2.5|Coffee|Drip coffee|Our Old Time Diner Blend Rg
9038|2023-01-16|15:32:25|1|8|Hell's Kitchen|60|3.75|Drinking Chocolate|Hot chocolate|Sustainably Grown Organic Rg
9039|2023-01-16|15:44:42|1|8|Hell's Kitchen|41|4.25|Coffee|Barista Espresso|Cappuccino Lg
9040|2023-01-16|15:44:42|1|8|Hell's Kitchen|73|3.75|Bakery|Pastry|Almond Croissant
9041|2023-01-16|15:46:09|1|5|Lower Manhattan|51|3.0|Tea|Brewed Black tea|Earl Grey Lg
9042|2023-01-16|15:47:35|1|5|Lower Manhattan|52|2.5|Tea|Brewed Chai tea|Traditional Blend Chai Rg
9043|2023-01-16|15:49:05|1|5|Lower Manhattan|43|3.0|Tea|Brewed herbal tea|Lemon Grass Lg
9044|2023-01-16|15:49:09|1|5|Lower Manhattan|54|2.5|Tea|Brewed Chai tea|Morning Sunrise Chai Rg
9045|2023-01-16|15:49:09|1|5|Lower Manhattan|70|3.25|Bakery|Scone|Cranberry Scone
9046|2023-01-16|15:49:19|1|3|Astoria|55|4.0|Tea|Brewed Chai tea|Morning Sunrise Chai Lg
9047|2023-01-16|15:59:27|1|5|Lower Manhattan|26|3.0|Coffee|Organic brewed coffee|Brazilian Rg
9048|2023-01-16|16:02:31|1|5|Lower Manhattan|32|3.0|Coffee|Gourmet brewed coffee|Ethiopia Rg
9049|2023-01-16|16:05:55|1|5|Lower Manhattan|43|3.0|Tea|Brewed herbal tea|Lemon Grass Lg
9050|2023-01-16|16:09:07|1|3|Astoria|28|2.0|Coffee|Gourmet brewed coffee|Columbian Medium Roast Sm
9051|2023-01-16|16:11:09|2|5|Lower Manhattan|40|3.75|Coffee|Barista Espresso|Cappuccino
9052|2023-01-16|16:11:09|2|5|Lower Manhattan|64|0.8|Flavours|Regular syrup|Hazelnut syrup
9053|2023-01-16|16:11:17|1|8|Hell's Kitchen|50|2.5|Tea|Brewed Black tea|Earl Grey Rg
9054|2023-01-16|16:11:35|2|3|Astoria|42|2.5|Tea|Brewed herbal tea|Lemon Grass Rg
9055|2023-01-16|16:14:29|1|3|Astoria|43|3.0|Tea|Brewed herbal tea|Lemon Grass Lg
9056|2023-01-16|16:14:29|1|3|Astoria|79|3.75|Bakery|Scone|Jumbo Savory Scone
9057|2023-01-16|16:15:40|1|3|Astoria|31|2.2|Coffee|Gourmet brewed coffee|Ethiopia Sm
9058|2023-01-16|16:17:40|1|5|Lower Manhattan|36|3.75|Coffee|Premium brewed coffee|Jamaican Coffee River Lg
9059|2023-01-16|16:17:40|1|5|Lower Manhattan|71|3.75|Bakery|Pastry|Chocolate Croissant
9060|2023-01-16|16:17:40|1|5|Lower Manhattan|3|14.75|Coffee beans|Espresso Beans|Espresso Roast
9061|2023-01-16|16:18:36|2|5|Lower Manhattan|35|3.1|Coffee|Premium brewed coffee|Jamaican Coffee River Rg
9062|2023-01-16|16:22:08|2|3|Astoria|28|2.0|Coffee|Gourmet brewed coffee|Columbian Medium Roast Sm
9063|2023-01-16|16:24:31|1|8|Hell's Kitchen|22|2.0|Coffee|Drip coffee|Our Old Time Diner Blend Sm
9064|2023-01-16|16:27:47|1|8|Hell's Kitchen|87|2.1|Coffee|Barista Espresso|Ouro Brasileiro shot
9065|2023-01-16|16:27:47|1|8|Hell's Kitchen|69|3.25|Bakery|Biscotti|Hazelnut Biscotti
9066|2023-01-16|16:27:47|1|8|Hell's Kitchen|72|3.25|Bakery|Scone|Ginger Scone
9067|2023-01-16|16:27:57|1|5|Lower Manhattan|55|4.0|Tea|Brewed Chai tea|Morning Sunrise Chai Lg
9068|2023-01-16|16:34:08|1|5|Lower Manhattan|36|3.75|Coffee|Premium brewed coffee|Jamaican Coffee River Lg
9069|2023-01-16|16:40:36|2|5|Lower Manhattan|37|3.0|Coffee|Barista Espresso|Espresso shot
9070|2023-01-16|16:40:36|1|5|Lower Manhattan|65|0.8|Flavours|Sugar free syrup|Sugar Free Vanilla syrup
9071|2023-01-16|16:42:45|2|5|Lower Manhattan|55|4.0|Tea|Brewed Chai tea|Morning Sunrise Chai Lg
9072|2023-01-16|16:47:32|1|5|Lower Manhattan|59|4.5|Drinking Chocolate|Hot chocolate|Dark chocolate Lg
9073|2023-01-16|16:49:02|1|3|Astoria|29|2.5|Coffee|Gourmet brewed coffee|Columbian Medium Roast Rg
9074|2023-01-16|16:49:54|2|8|Hell's Kitchen|59|4.5|Drinking Chocolate|Hot chocolate|Dark chocolate Lg
9075|2023-01-16|16:50:45|1|5|Lower Manhattan|53|3.0|Tea|Brewed Chai tea|Traditional Blend Chai Lg
9076|2023-01-16|16:52:32|2|3|Astoria|36|3.75|Coffee|Premium brewed coffee|Jamaican Coffee River Lg
9077|2023-01-16|16:58:13|2|5|Lower Manhattan|24|3.0|Coffee|Drip coffee|Our Old Time Diner Blend Lg
9078|2023-01-16|16:58:13|1|5|Lower Manhattan|11|8.95|Loose Tea|Herbal tea|Lemon Grass
9079|2023-01-16|17:04:22|2|3|Astoria|24|3.0|Coffee|Drip coffee|Our Old Time Diner Blend Lg
9080|2023-01-16|17:09:31|1|3|Astoria|49|3.0|Tea|Brewed Black tea|English Breakfast Lg
9081|2023-01-16|17:10:36|1|8|Hell's Kitchen|45|3.0|Tea|Brewed herbal tea|Peppermint Lg
9082|2023-01-16|17:10:42|1|3|Astoria|29|2.5|Coffee|Gourmet brewed coffee|Columbian Medium Roast Rg
9083|2023-01-16|17:11:38|1|8|Hell's Kitchen|61|4.75|Drinking Chocolate|Hot chocolate|Sustainably Grown Organic Lg
9084|2023-01-16|17:12:12|2|8|Hell's Kitchen|49|3.0|Tea|Brewed Black tea|English Breakfast Lg
9085|2023-01-16|17:14:14|1|3|Astoria|28|2.0|Coffee|Gourmet brewed coffee|Columbian Medium Roast Sm
9086|2023-01-16|17:15:46|2|8|Hell's Kitchen|38|3.75|Coffee|Barista Espresso|Latte
9087|2023-01-16|17:17:53|2|3|Astoria|59|4.5|Drinking Chocolate|Hot chocolate|Dark chocolate Lg
9088|2023-01-16|17:20:53|1|8|Hell's Kitchen|47|3.0|Tea|Brewed Green tea|Serenity Green Tea Lg
9089|2023-01-16|17:21:20|1|5|Lower Manhattan|38|3.75|Coffee|Barista Espresso|Latte
9090|2023-01-16|17:21:20|1|5|Lower Manhattan|63|0.8|Flavours|Regular syrup|Carmel syrup
9091|2023-01-16|17:22:44|1|8|Hell's Kitchen|50|2.5|Tea|Brewed Black tea|Earl Grey Rg
9092|2023-01-16|17:22:44|1|8|Hell's Kitchen|12|8.95|Loose Tea|Herbal tea|Peppermint
9093|2023-01-16|17:25:44|2|8|Hell's Kitchen|29|2.5|Coffee|Gourmet brewed coffee|Columbian Medium Roast Rg
9094|2023-01-16|17:27:36|1|3|Astoria|28|2.0|Coffee|Gourmet brewed coffee|Columbian Medium Roast Sm
9095|2023-01-16|17:29:11|1|3|Astoria|32|3.0|Coffee|Gourmet brewed coffee|Ethiopia Rg
9096|2023-01-16|17:29:53|1|5|Lower Manhattan|27|3.5|Coffee|Organic brewed coffee|Brazilian Lg
9097|2023-01-16|17:31:36|2|3|Astoria|35|3.1|Coffee|Premium brewed coffee|Jamaican Coffee River Rg
9098|2023-01-16|17:37:06|2|8|Hell's Kitchen|45|3.0|Tea|Brewed herbal tea|Peppermint Lg
9099|2023-01-16|17:39:04|1|3|Astoria|45|3.0|Tea|Brewed herbal tea|Peppermint Lg
9100|2023-01-16|17:40:12|2|3|Astoria|57|3.1|Tea|Brewed Chai tea|Spicy Eye Opener Chai Lg
9101|2023-01-16|17:42:35|1|3|Astoria|25|2.2|Coffee|Organic brewed coffee|Brazilian Sm
9102|2023-01-16|17:43:51|2|8|Hell's Kitchen|24|3.0|Coffee|Drip coffee|Our Old Time Diner Blend Lg
9103|2023-01-16|17:55:13|1|5|Lower Manhattan|56|2.55|Tea|Brewed Chai tea|Spicy Eye Opener Chai Rg
9104|2023-01-16|17:55:13|1|5|Lower Manhattan|10|10.0|Coffee beans|Green beans|Guatemalan Sustainably Grown
9105|2023-01-16|18:00:07|2|3|Astoria|45|3.0|Tea|Brewed herbal tea|Peppermint Lg
9106|2023-01-16|18:00:07|1|3|Astoria|73|3.75|Bakery|Pastry|Almond Croissant
9107|2023-01-16|18:00:21|1|3|Astoria|60|3.75|Drinking Chocolate|Hot chocolate|Sustainably Grown Organic Rg
9108|2023-01-16|18:09:35|1|5|Lower Manhattan|29|2.5|Coffee|Gourmet brewed coffee|Columbian Medium Roast Rg
9109|2023-01-16|18:10:15|1|8|Hell's Kitchen|48|2.5|Tea|Brewed Black tea|English Breakfast Rg
9110|2023-01-16|18:11:18|1|5|Lower Manhattan|28|2.0|Coffee|Gourmet brewed coffee|Columbian Medium Roast Sm
9111|2023-01-16|18:13:49|2|3|Astoria|50|2.5|Tea|Brewed Black tea|Earl Grey Rg
9112|2023-01-16|18:17:38|1|8|Hell's Kitchen|28|2.0|Coffee|Gourmet brewed coffee|Columbian Medium Roast Sm
9113|2023-01-16|18:18:10|1|3|Astoria|28|2.0|Coffee|Gourmet brewed coffee|Columbian Medium Roast Sm
9114|2023-01-16|18:21:02|1|5|Lower Manhattan|50|2.5|Tea|Brewed Black tea|Earl Grey Rg
9115|2023-01-16|18:21:02|1|5|Lower Manhattan|74|3.5|Bakery|Biscotti|Ginger Biscotti
9116|2023-01-16|18:30:36|2|3|Astoria|37|3.0|Coffee|Barista Espresso|Espresso shot
9117|2023-01-16|18:33:01|2|3|Astoria|23|2.5|Coffee|Drip coffee|Our Old Time Diner Blend Rg
9118|2023-01-16|18:34:38|2|8|Hell's Kitchen|25|2.2|Coffee|Organic brewed coffee|Brazilian Sm
9119|2023-01-16|18:38:26|1|8|Hell's Kitchen|52|2.5|Tea|Brewed Chai tea|Traditional Blend Chai Rg
9120|2023-01-16|18:39:27|1|8|Hell's Kitchen|26|3.0|Coffee|Organic brewed coffee|Brazilian Rg
